AC Name,AC No.,Type,District,Winning Candidate,Party,EVM Votes,"Postal Votes	","Total Votes	",% of Votes
Abohar,81,GEN,Firozpur,SANDEEP JAKHAR,Indian National Congress,49390,534,49924,37.51
Adampur,38,SC,Jalandhar,SUKHWINDER SINGH KOTLI,Indian National Congress,39373,181,39554,34.77
Ajnala,11,GEN,Amritsar,KULDEEP SINGH DHALIWAL,Aam Aadmi Party,43257,298,43555,35.69
Amargarh,106,GEN,Sangrur,PROF. JASWANT SINGH GAJJAN MAJRA,Aam Aadmi Party,44294,229,44523,34.28
Amloh,56,GEN,Fatehgarh Sahib,Gurinder Singh Garry Birring,Aam Aadmi Party,52648,264,52912,46.43
Amritsar Central,17,GEN,Amritsar,AJAY GUPTA,Aam Aadmi Party,40748,89,40837,46.83
Amritsar East,18,GEN,Amritsar,JEEVAN JYOT KAUR,Aam Aadmi Party,39520,159,39679,36.74
Amritsar North,15,GEN,Amritsar,KUNWAR VIJAY PRATAP SINGH,Aam Aadmi Party,57830,303,58133,46.98
Amritsar South,19,GEN,Amritsar,INDERBIR SINGH NIJJAR,Aam Aadmi Party,52907,146,53053,50.1
Amritsar West,16,SC,Amritsar,DR. JASBIR SINGH SANDHU,Aam Aadmi Party,68848,403,69251,58.39
Anandpur Sahib,49,GEN,Rupnagar,HARJOT SINGH BAINS,Aam Aadmi Party,81730,402,82132,57.92
Atam Nagar,62,GEN,Ludhiana,KULWANT SINGH SIDHU,Aam Aadmi Party,44369,232,44601,42.44
Attari,20,SC,Amritsar,JASWINDER SINGH,Aam Aadmi Party,56515,283,56798,44.32
Baba Bakala,25,SC,Amritsar,DALBIR SINGH TONG,Aam Aadmi Party,52041,427,52468,39.98
Balachaur,48,GEN,Shahid Bhagat Singh Nagar,SANTOSH KUMARI KATARIAA,Aam Aadmi Party,39168,465,39633,34.47
Balluana,82,SC,Firozpur,AMANDEEP SINGH MUSAFIR,Aam Aadmi Party,58439,454,58893,40.91
Banga,46,SC,Shahid Bhagat Singh Nagar,SUKHWINDER KUMAR SUKHI DR.,Shiromani Akali Dal,37106,232,37338,32.38
Barnala,103,GEN,Sangrur,GURMEET SINGH MEET HAYER,Aam Aadmi Party,64091,709,64800,49.27
Bassi Pathana,54,SC,Fatehgarh Sahib,RUPINDER SINGH,Aam Aadmi Party,53741,277,54018,48.17
Batala,7,GEN,Gurdaspur,AMANSHER SINGH (SHERY KALSI),Aam Aadmi Party,55174,396,55570,43.57
Bathinda Rural,93,SC,Bathinda,AMIT RATTAN KOTFATTA,Aam Aadmi Party,65625,471,66096,53.13
Bathinda Urban,92,GEN,Bathinda,Jagroop Singh Gill,Aam Aadmi Party,91509,1548,93057,57.2
Bhadaur,102,SC,Sangrur,LABH SINGH UGOKE,Aam Aadmi Party,63514,453,63967,51.07
Bhagha Purana,72,GEN,Moga,AMRITPAL SINGH SUKHANAND,Aam Aadmi Party,66859,284,67143,50.4
Bhoa,2,SC,Gurdaspur,LAL CHAND,Aam Aadmi Party,49504,835,50339,36.59
Bholath,26,GEN,Kapurthala,SUKHPAL SINGH KHAIRA,Indian National Congress,37089,165,37254,41.15
Bhucho Mandi,91,SC,Bathinda,JAGSIR SINGH,Aam Aadmi Party,85030,748,85778,57.29
Budhlada,98,SC,Mansa,BUDH RAM,Aam Aadmi Party,87467,815,88282,55.04
Chabbewal,44,SC,Hoshiarpur,DR. RAJ KUMAR,Indian National Congress,47228,147,47375,41.02
Chamkaur Sahib,51,SC,Rupnagar,CHARANJIT SINGH,Aam Aadmi Party,69981,267,70248,47.6
Dakha,68,GEN,Ludhiana,MANPREET SINGH AYALI,Shiromani Akali Dal,49741,168,49909,34.97
Dasuya,40,GEN,Hoshiarpur,KARAMBIR SINGH,Aam Aadmi Party,42617,655,43272,32.42
Dera Baba  Nanak,10,GEN,Gurdaspur,SUKHJINDER SINGH RANDHAWA,Indian National Congress,52361,194,52555,36.41
Dera Bassi,112,GEN,Patiala,KULJIT SINGH RANDHAWA,Aam Aadmi Party,69870,162,70032,35.1
Dharamkot,74,GEN,Moga,DEVINDERJEET SINGH LADDI DHOSE,Aam Aadmi Party,64902,476,65378,45.97
Dhuri,107,GEN,Sangrur,BHAGWANT MANN,Aam Aadmi Party,82023,569,82592,64.29
Dina Nagar,5,SC,Gurdaspur,ARUNA CHAUDHARY,Indian National Congress,50547,586,51133,36.6
Dirba,100,SC,Sangrur,Harpal Singh Cheema,Aam Aadmi Party,82228,402,82630,56.89
Faridkot,87,GEN,Faridkot,GURDIT SINGH SEKHON,Aam Aadmi Party,52689,795,53484,41.18
Fatehgarh Churian,9,GEN,Gurdaspur,TRIPT RAJINDER SINGH BAJWA,Indian National Congress,46148,163,46311,35.95
Fatehgarh Sahib,55,GEN,Fatehgarh Sahib,Lakhbir Singh Rai,Aam Aadmi Party,57363,343,57706,45.98
Fazilka,80,GEN,Firozpur,NARINDER PAL SINGH SAWNA,Aam Aadmi Party,62437,720,63157,43.49
Firozpur City,76,GEN,Firozpur,RANBIR SINGH,Aam Aadmi Party,47997,446,48443,38.91
Firozpur Rural,77,SC,Firozpur,RAJNEESH KUMAR DAHIYA,Aam Aadmi Party,74891,402,75293,49.56
Garhshankar,45,GEN,Hoshiarpur,JAI KRISHAN,Aam Aadmi Party,32045,296,32341,26.41
Ghanaur,113,GEN,Patiala,GURLAL GHANAUR,Aam Aadmi Party,62562,221,62783,48.14
Gidderbaha,84,GEN,Muktsar,Amrinder Singh Raja Warring,Indian National Congress,50433,565,50998,35.47
Gill,66,SC,Ludhiana,Jiwan Singh Sangowal,Aam Aadmi Party,92173,523,92696,50.33
Gurdaspur,4,GEN,Gurdaspur,BARINDERMEET SINGH PAHRA,Indian National Congress,42955,788,43743,35.23
Guru Har Sahai,78,GEN,Firozpur,FAUJA SINGH,Aam Aadmi Party,67769,574,68343,49.02
Hoshiarpur,43,GEN,Hoshiarpur,BRAM SHANKER (JIMPA),Aam Aadmi Party,50733,379,51112,39.96
Jagraon,70,SC,Ludhiana,SARVJIT KAUR MANUKE,Aam Aadmi Party,64749,446,65195,51.95
Jaitu,89,SC,Faridkot,AMOLAK SINGH,Aam Aadmi Party,59790,452,60242,51.79
Jalalabad,79,GEN,Firozpur,JAGDEEP KAMBOJ,Aam Aadmi Party,90308,1147,91455,52.95
Jalandhar Cantt.,37,GEN,Jalandhar,PARGAT SINGH POWAR,Indian National Congress,40507,309,40816,32.63
Jalandhar Central,35,GEN,Jalandhar,RAMAN ARORA,Aam Aadmi Party,32642,369,33011,30.98
Jalandhar North,36,GEN,Jalandhar,Avtar Singh Junior,Indian National Congress,47127,211,47338,36.94
Jalandhar West,34,SC,Jalandhar,SHEETAL ANGURAL,Aam Aadmi Party,39001,212,39213,33.73
Jandiala,14,SC,Amritsar,HARBHAJAN SINGH E.T.O.,Aam Aadmi Party,59301,423,59724,46.41
Kapurthala,27,GEN,Kapurthala,Rana Gurjeet Singh,Indian National Congress,43752,344,44096,42.94
Kartarpur,33,SC,Jalandhar,BALKAR SINGH,Aam Aadmi Party,41651,179,41830,33.47
Khadoor Sahib,24,GEN,Amritsar,MANJINDER SINGH LALPURA,Aam Aadmi Party,55286,470,55756,38.38
Khanna,57,GEN,Ludhiana,TARUNPREET SINGH SOND,Aam Aadmi Party,61951,474,62425,48.55
Kharar,52,GEN,Rupnagar,Anmol Gagan Maan,Aam Aadmi Party,78067,206,78273,44.3
Khem Karan,22,GEN,Amritsar,SARVAN SINGH DHUN,Aam Aadmi Party,64011,530,64541,41.64
Kotkapura,88,GEN,Faridkot,KULTAR SINGH SANDHWAN,Aam Aadmi Party,53526,483,54009,43.81
Lambi,83,GEN,Muktsar,GURMEET SINGH KHUDIAN,Aam Aadmi Party,65717,596,66313,48.87
Lehra,99,GEN,Sangrur,Barinder Kumar Goyal Vakeel,Aam Aadmi Party,59618,440,60058,43.59
Ludhiana Central,63,GEN,Ludhiana,Ashok Parashar (Pappi),Aam Aadmi Party,32707,82,32789,33.32
Ludhiana East,60,GEN,Ludhiana,DALJIT SINGH GREWAL (BHOLA),Aam Aadmi Party,68521,161,68682,47.54
Ludhiana North,65,GEN,Ludhiana,MADAN LAL BAGGA,Aam Aadmi Party,50983,121,51104,40.59
Ludhiana South,61,GEN,Ludhiana,RAJINDER PAL KAUR,Aam Aadmi Party,43697,114,43811,41.56
Ludhiana West,64,GEN,Ludhiana,GURPREET BASSI GOGI,Aam Aadmi Party,40075,368,40443,34.46
Majitha,13,GEN,Amritsar,Ganieve Kaur Majithia,Shiromani Akali Dal,56839,188,57027,46.69
Malerkotla,105,GEN,Sangrur,MOHAMMAD JAMIL UR RAHMAN,Aam Aadmi Party,65698,250,65948,52.32
Malout,85,SC,Muktsar,Dr. Baljit Kaur,Aam Aadmi Party,76460,910,77370,55.6
Mansa,96,GEN,Mansa,Dr.Vijay Singla,Aam Aadmi Party,99200,823,100023,57.57
Maur,95,GEN,Bathinda,SUKHVEER SINGH MAISERKHANA,Aam Aadmi Party,62547,552,63099,46.37
Mehal Kalan,104,SC,Sangrur,Kulwant Singh Pandori,Aam Aadmi Party,53266,448,53714,46.52
Moga,73,GEN,Moga,DR. AMANDEEP KAUR ARORA,Aam Aadmi Party,58813,336,59149,41.01
Mukerian,39,GEN,Hoshiarpur,JANGI LAL MAHAJAN,Bharatiya Janata Party,40475,569,41044,28.64
Muktsar,86,GEN,Muktsar,JAGDEEP SINGH 'KAKA BRAR',Aam Aadmi Party,75173,1148,76321,51.09
Nabha,109,SC,Patiala,GURDEV SINGH DEV MAAN,Aam Aadmi Party,81710,343,82053,57.45
Nakodar,31,GEN,Jalandhar,Inderjit Kaur Mann,Aam Aadmi Party,42689,179,42868,31.95
SBS Nagar (Nawanshahr),47,GEN,Shahid Bhagat Singh Nagar,DR. NACHHATAR PAL,Bahujan Samaj Party,36695,336,37031,29.9
Nihal Singhwala,71,SC,Moga,MANJIT SINGH BILASPUR,Aam Aadmi Party,64702,454,65156,46.11
Pathankot,3,GEN,Gurdaspur,ASHWANI KUMAR SHARMA,Bharatiya Janata Party,42787,345,43132,38.01
Patiala,115,GEN,Patiala,Ajit Pal Singh Kohli,Aam Aadmi Party,47704,400,48104,46.49
Patiala Rural,110,GEN,Patiala,Dr.Balbir Singh,Aam Aadmi Party,76333,822,77155,52.05
Patti,23,GEN,Amritsar,Laljit Singh Bhullar,Aam Aadmi Party,56797,526,57323,39.55
Payal,67,SC,Ludhiana,MANWINDER SINGH GIASPURA,Aam Aadmi Party,63211,422,63633,50.18
Phagwara,29,SC,Kapurthala,Balwinder Singh Dhaliwal,Indian National Congress,37102,115,37217,29.08
Phillaur,30,SC,Jalandhar,Vikramjit Singh Chaudhary,Indian National Congress,48154,134,48288,34.52
Qadian,6,GEN,Gurdaspur,PARTAP SINGH BAJWA,Indian National Congress,48116,563,48679,36.55
Raikot,69,SC,Ludhiana,HAKAM SINGH THEKEDAR,Aam Aadmi Party,63303,356,63659,56.04
Raja Sansi,12,GEN,Amritsar,SUKHBINDER SINGH SARKARIA,Indian National Congress,46802,70,46872,35.08
Rajpura,111,GEN,Patiala,Neena Mittal,Aam Aadmi Party,54617,217,54834,40.1
Rampura Phul,90,GEN,Bathinda,Balkar Singh Sidhu,Aam Aadmi Party,55715,440,56155,41.26
Rupnagar,50,GEN,Rupnagar,DINESH KUMAR CHADHA,Aam Aadmi Party,59573,330,59903,44.11
S.A.S.Nagar,53,GEN,Rupnagar,KULWANT SINGH,Aam Aadmi Party,76915,219,77134,49.7
Sahnewal,59,GEN,Ludhiana,HARDEEP SINGH MUNDIAN,Aam Aadmi Party,61312,203,61515,34.33
Samana,116,GEN,Patiala,CHETAN SINGH JOURAMAJRA,Aam Aadmi Party,74066,309,74375,50.14
Samrala,58,GEN,Ludhiana,JAGTAR SINGH DIYALPURA,Aam Aadmi Party,57126,431,57557,43.11
Sangrur,108,GEN,Sangrur,Narinder Kaur Bharaj,Aam Aadmi Party,74047,804,74851,51.67
Sanour,114,GEN,Patiala,HARMIT SINGH PATHANMAJRA,Aam Aadmi Party,83634,259,83893,50.84
Sardulgarh,97,GEN,Mansa,Gurpreet Singh Banawali,Aam Aadmi Party,75338,479,75817,49.61
Shahkot,32,GEN,Jalandhar,Hardev Singh Laddi,Indian National Congress,51537,124,51661,38.99
Sham Chaurasi,42,SC,Hoshiarpur,DR.RAVJOT SINGH,Aam Aadmi Party,60202,528,60730,48.97
Shutrana,117,SC,Patiala,Kulwant Singh Bazigar,Aam Aadmi Party,81426,325,81751,59.35
Sri Hargobindpur,8,SC,Gurdaspur,AMARPAL SINGH,Aam Aadmi Party,52616,589,53205,42.74
Sujanpur,1,GEN,Gurdaspur,NARESH PURI,Indian National Congress,46456,460,46916,36.27
Sultanpur Lodhi,28,GEN,Kapurthala,SAJJAN SINGH CHEEMA,Aam Aadmi Party,29606,297,29903,27.66
Sunam,101,GEN,Sangrur,AMAN ARORA,Aam Aadmi Party,94274,520,94794,61.28
Talwandi Sabo,94,GEN,Bathinda,Prof. Baljinder Kaur,Aam Aadmi Party,48358,395,48753,37.04
Tarn Taran,21,GEN,Amritsar,Dr. Kashmir Singh Sohal,Aam Aadmi Party,52469,466,52935,40.45
Urmar,41,GEN,Hoshiarpur,Jasvir Singh Raja Gill,Aam Aadmi Party,42029,547,42576,34.01
Zira,75,GEN,Firozpur,Naresh Kataria,Aam Aadmi Party,63709,325,64034,42.35
